u,v,length_meters
84835437,84902221,348.94221295365804
84835437,84835623,130.03114548177942
84902221,84902210,153.69352822419847
84835623,84835620,25.294938004959505
84835623,2166337638,118.99208575392848
84835540,384029803,34.426019629797324
84835540,384029805,47.81391042493289
384029803,84885912,82.46231041933419
384029803,4939172528,262.3244676723253
384029805,4939172528,335.8038932484783
84835620,2166337663,141.57204950547657
2166337663,2166337664,13.290915648554135
84836090,84877579,40.30067732682031
84836090,84880474,303.6755539120221
84880474,84883542,275.5548995130447
84880474,84883547,85.29488499740133
84836152,84893573,186.2313898266748
84836152,84896296,89.1067679011838
84896296,84896297,68.39160583894044
84896296,84932235,116.48015520308984
84862639,84836241,315.0993377252208
84862639,84862640,64.85432409820856
84836240,84836241,14.170585853697762
84836240,9297863817,31.313094876955027
84836241,9297863817,13.919302617193026
9297863817,84836244,344.16687095943223
84836244,84836246,121.01463686792796
84836244,84843635,291.91929433655173
84836246,6009495495,12.257126016368417
84836246,84924022,39.527409421595
84836246,6009495498,133.62486131071017
84843635,84854206,121.52071604068524
84843635,84882793,124.59047815180791
6009495495,6009495499,133.53113979090722
6009495495,6009495497,39.333965578842786
84924022,6009495497,12.20960249411344
84924022,84878263,67.66297895196419
84836426,84872699,391.0709646766908
84836426,4197583735,142.13879855711636
84872699,84915919,132.30018180560404
84836456,647106814,228.38655502061155
84836456,618869050,844.4822363247988
618869050,10130555079,98.87265730792346
84880665,84876993,144.927764215757
84880665,84896054,194.69149791366084
84880665,84934464,104.94608121742968
84896054,84876970,208.5403896967845
84896054,84892356,68.63791436971289
84836577,84892356,56.320410203963924
84836541,84860434,305.8721296664634
84836541,84836546,117.65729357935165
84924876,84860433,146.04393013545516
84924876,84924872,105.70037969308385
84860434,84860433,165.94169088994772
84860434,84930768,156.3180489978356
84860434,84862409,111.92075858812245
84836546,4809871960,86.65415093865207
84836546,84836555,148.8098978981988
84836555,84908555,112.0857317109125
84836555,84876952,209.67613723932487
84836555,84923988,168.68895724541056
84908555,84873548,169.79365830328948
84908555,84913353,110.20001423314896
84876952,84876956,71.08702545200458
84876952,11875471594,66.1732192975827
84923988,6009494762,12.854155310092882
84923988,84873548,109.6054221261799
84923988,84923990,94.38573247302594
84892356,84876970,144.17040409972637
84836633,84929723,388.8600195528595
84836633,84836655,526.8702039816661
84836633,84882467,63.65857538839377
84929723,84864004,484.599163532398
84929723,84882439,171.04089335915162
84836655,84864004,438.71924298209257
84836655,84836664,358.32311426991765
84882467,84863807,270.77614273081053
84882467,84898009,212.31693635585756
84864004,84863993,634.9058623676116
84864004,84909959,335.64173757707835
84836664,84878767,235.59631388590574
84836664,7038320554,388.07133409147315
84878767,84923224,118.01288485617656
84878767,7038320550,252.46132504912427
7038320554,7038320550,148.8098267458159
84836673,1383124692,95.67443538617192
84836673,84903417,127.47995710442491
84836673,84901738,213.47170491808234
84836673,1383121034,98.49355686912978
1383124692,3980856577,99.44223553408624
1383124692,4741962438,213.374212747659
84903417,1383121031,10.477283552454011
84903417,84921148,404.5123234581454
84903417,2089578797,179.26277525063762
84901738,84897798,200.0656351416365
84901738,3705556656,47.302424152998455
84901738,4741962438,95.0498407536562
1382170660,1382170656,27.31547680687129
1382170660,1382170680,27.14610496308151
84845325,1382170662,196.5535042303396
84845325,84864891,157.81281305279683
84845325,84845326,79.1433216161285
84941164,84943573,67.91235077802985
84836837,84890840,198.55582470062902
84890840,84890841,209.4657140496995
84890840,84924867,77.05976926436423
84836846,84857487,201.89295497606375
84836846,6054963770,91.72642182509773
84924867,84857487,101.1664111375429
84924867,84922078,208.55582153694152
84857487,84916897,100.36060023638774
84857487,84857649,207.15906749104406
6054963770,84836851,7.983900560854736
6054963770,6054963769,98.06856202525839
84836851,84916896,98.3358297206533
84836851,84836856,84.27619540884618
84916896,84836856,184.56287969077331
84916896,6054963769,7.7198659961010465
84916896,84916897,104.92446592258739
84913319,84843620,100.4717929264986
84913319,84913321,99.17218797579011
84913319,84941378,71.55424773973951
84843620,84843621,103.02570191430353
84843620,84923966,102.05989039092539
84923966,7802964046,91.82589743292553
84923966,84923969,100.89384917151855
84853592,84853597,209.91299274327727
84853592,7802964047,170.9532183640046
84863653,84905166,70.82675498173613
84863653,84899314,110.69801718528053
84836870,84905166,80.88895628616332
84836870,84836871,111.04753286460031
84905166,84899312,109.52767947163328
84836871,6054958236,8.44079082440218
84836871,84899312,81.84846867777087
6054958236,6054958235,81.83642358477435
84836874,84932057,81.57625500584366
84932057,6054958235,125.40225194613197
84932057,84932058,74.92446705466735
84871246,84844932,41.97950043913343
84871246,84913847,98.89591439446977
84871246,84932059,98.61296675429364
84836882,84913847,205.61400720993564
84836882,84836883,100.56526206172799
84913847,84844339,95.87247496195135
84913847,84913856,200.2352618584417
84836883,84844339,205.3027856852235
84836883,84836886,99.19761779538793
84844339,84844342,199.32455097557593
84836886,84871627,143.87101627217547
84836886,84836888,73.96700113981649
84871627,9418103718,108.29653947396248
84871627,84904146,40.460309845319244
84836888,84837390,195.14223604602955
84836895,84887526,140.18525220542313
84887526,84875078,89.6677175965776
84887526,84887527,133.65558501544942
84887526,84933534,195.0960983227641
84875078,84875083,131.97341841909613
84836904,84836908,89.44537751434025
84836908,84836913,61.82483183590265
84836908,84896328,210.01762198682485
84836917,84837794,205.6157667856814
84836936,84875926,91.97353062560984
84836936,3575323415,45.26656068867336
84875926,84875927,27.419266251413305
3575323415,84836943,194.00332618302443
3575323415,3575323402,280.15572004398246
84836943,84916208,107.59435291371156
84916208,1845448093,17.112947920909143
84836969,2089578901,86.49207263944339
84836969,1845448143,85.9438144688866
2089578901,1845448143,16.54571862621316
2089578901,84836973,132.4685430913439
84836973,2089578917,70.59494853170087
84836973,84837041,84.19277864269759
2089578917,2089578915,31.80438896858623
2089578917,2091313517,221.2646589522546
2089578917,2089578920,53.881805679295496
84837041,1845448143,55.13518028652657
84837041,84837043,122.61495946299077
84837041,1845448134,58.957256569723526
1845448143,1845448134,51.68842643847704
84837043,10842433880,206.28009677826086
84837043,2089578915,39.56384799728018
10842433880,2089578885,85.61873685731578
10842433880,10842433871,73.21559808159358
84837096,84860942,95.25053548856097
84837096,84837102,201.76347966479923
84860942,84860937,95.34702910883686
84860942,84925149,202.1749095359086
84837103,6851152211,756.5263242621965
84837103,84935328,153.71815605080215
84935328,84885846,136.15613366398276
84935328,84935326,174.68878566484202
84837158,1488031788,147.1323854088561
84837158,1488031771,140.75463084721923
1488031788,84885058,141.42786253187205
1488031788,1488031760,44.206473065428426
1488031788,1488031795,24.565975611429515
1488031771,1276695462,39.09076637487169
1488031771,1488031755,40.2793054554599
84837190,84837229,93.85230998846626
84837229,3304882361,317.9064182284227
3304882361,84883075,14.144572520420336
3304882361,3304880559,28.864582838418357
3304882361,3304882363,65.40192139149408
84837235,10734397777,11.275516535820065
84837235,84883978,156.46290347595732
84837235,84877798,69.09930414700577
10734397777,10734397780,75.32876186871482
10734397777,10734397785,75.11649422904085
84877798,84875613,71.03529923279017
84877798,84877800,156.52007162799353
84837391,84837392,186.07662464590612
84837392,84899848,81.62290901562801
84837392,84920412,124.21031892795607
84899848,84899847,199.4945257071819
84899848,84920419,38.92259576430634
84920412,84844328,46.14757782939094
84920412,84920419,426.9116146176322
84838986,84838985,102.1966108830392
84838986,84869364,114.0683347903683
84837617,84837619,230.67638871706174
84837617,6309611105,86.45529786891836
84837619,84916224,129.6114135487794
84837619,84916218,69.6592853048191
84916224,84872410,122.41531092431302
84916224,2089578879,13.208478520839662
84916218,84875945,204.4328270526409
84916218,84916215,84.42726119181167
84837661,6280267595,31.96547813561788
84837661,84881121,298.53449525491965
84837661,7064743188,74.56202684894285
84881121,2089578836,113.84196863696488
84881121,84881122,63.09808735614584
84881121,84899394,199.61801680251972
7064743188,84915896,17.846882388717304
7064743188,7064743191,17.41360786465074
84837744,84837748,88.38907552846815
84837744,84887534,87.4081650944467
84837748,84837749,136.82462828975054
84837748,6344269918,54.69902756821285
84837748,84875094,137.48087334227253
84887534,84875088,87.84986154883218
84887534,84887533,86.59829309492189
84837749,84915782,85.99753489110104
84837749,84837753,104.37629840653301
84837749,84915785,132.21435601179198
6344269918,84875088,31.576956868093518
84875094,84875176,40.07582733262869
84875094,2089578858,88.57205266356473
84915782,84875088,138.5324674065421
84915782,84915781,87.12424763489712
84837753,84855105,131.97120262348682
84915785,84875176,99.13541280800865
84915785,2089578863,14.065687776422266
84915785,84855105,104.25974464881159
84855105,2089578864,13.496727024852415
84855105,84927898,81.16394999161162
84837765,9322328886,162.30397202127318
84837765,84845335,51.21593823150141
84837765,7064743193,49.32867041431902
9322328886,9322328887,17.65665413668896
84845335,84845333,107.90137615750523
84845335,84901733,100.75460012410684
84845335,84910879,205.6087554170436
7064743193,1392855493,109.20776903089683
84865423,84862877,103.21711802227142
84865423,84865428,195.51339781586992
6062734927,84870413,6.777573828471062
6062734927,84924714,55.20049795356035
84920425,84875152,253.31393111773184
84920425,7263272313,99.33398529464942
84837862,84838169,36.51766147013551
84837862,84868696,55.49991938201028
84837862,84856549,119.00849906425479
84838169,84838163,199.6385561467978
84838169,84861261,97.26982343677186
84868696,84856549,74.9815345673845
618869099,618869068,129.43996794109557
618869099,2168048343,311.39243073498164
84837880,10058837286,62.00075774945454
84837880,9760357856,408.68117750048856
10058837286,84837884,143.6153554184008
10058837286,10058837288,143.12104800223358
9760357856,84920589,47.80389861108474
9760357856,9760357859,111.50522533828027
84837884,10058837288,6.905214699414284
84837884,10058837289,204.82410400854894
84837884,1280389704,323.63658584694866
10058837288,10058837289,204.82988852246046
10058837289,2654220656,72.73718125523659
1280389704,4269007111,121.54822651788811
1280389704,2654104610,388.88244755801327
84837892,2654220406,11.40005686381659
84837892,2654220656,218.00652169212606
84837892,84837894,124.87546465315654
2654220406,2654220664,124.97991926322014
2654220406,2654220656,218.14359754310308
84837894,2654220664,9.99711077561234
84837894,84837899,178.1155370719203
2654220664,2654220651,178.2393543880608
84837899,2654220651,11.119525173134608
84837899,3879139922,329.1292710030114
84837899,3879139930,15.087169333104871
2654220651,3879139931,15.013558077342836
2654220651,84895702,502.66670587061475
84838139,84901960,147.64377650480853
84838139,84901944,152.73293438061526
84901960,84923071,33.292615780507106
84901944,84929607,104.2103121222762
84838148,84838149,16.337432597747146
84838149,84864304,71.33524225359355
84838149,84838152,77.91556686762017
84864304,1924766920,57.62270014865374
84864304,84869673,86.58953814704856
84838152,84847991,75.96782491635837
84838152,1924766926,76.59120187620579
84847991,1924766925,61.181189898343355
84847991,1924766921,96.65849604810495
84847991,84929593,110.3816266475294
1924766926,84929593,341.77919130013214
1924766926,1924766927,83.54148566952382
84838163,3304882368,13.421302267060682
84838163,84856540,143.30999762880433
3304882368,84841324,453.3981167907717
3304882368,3304882367,142.70025990553637
84838191,84869678,93.33808836564535
84838191,84869676,88.80642816783624
84869676,84869283,90.42971455661403
84869676,10133708246,454.6883780723227
84883075,84883072,68.32979491794156
84838983,84869361,117.70039594199211
84838983,84838985,97.3391717321623
84838983,84885058,361.0052598116108
84869361,84869364,201.33328386269116
84869361,84915486,94.22447797206374
84838985,84878751,252.39840038925414
84885058,1384590818,51.32878781018269
84869364,84915489,103.60286510154157
84840396,84860193,56.28831170857815
84860193,84860190,200.25725415305055
84860193,84902284,45.66889242427041
84840536,84930707,125.64258942600175
84840536,84840541,70.37056654124045
84840536,84845523,67.74534321979893
84930707,84868296,253.08396177865868
84840541,84896368,29.4229180154216
84840541,84840550,134.88928186876674
84840541,84868444,222.2848894694692
84845523,11770053421,343.5220136808053
84845523,84845529,389.08603262656715
84840550,84844784,179.07566817869863
84840550,84848002,54.27660190965699
84868444,84844784,111.97258822932541
84868444,5112233851,182.62712097671118
84844784,5112233851,76.11951827545548
84840574,84840577,210.0915055308356
84840577,84840579,400.27198508444064
84840577,84843516,101.29987365752169
84840577,84898867,100.18905412511985
84840579,84855215,43.58943693266872
84840579,84882558,158.46737798807743
84843516,84843514,209.89838217125222
84843516,84843524,400.0827074221087
84898867,84873173,210.48180967147283
84898867,84882554,59.044668980504554
84855215,84843524,57.15957232307544
84882558,84882554,399.6420176201675
84882558,84882560,95.2836800897946
84882558,84944109,101.52184731816875
84841315,1382257137,11.448646315309926
84841315,6569342656,120.3172085337953
84841315,84843671,219.69602478275894
1382257137,2133424044,225.61361246725335
6569342656,6569349009,96.17474939607402
6569342656,6569349003,114.44092189133568
84841324,3304880560,201.33796535985178
84841324,6569349009,316.37432036491475
3304880560,84841336,14.540252784878742
3304880560,3304882365,103.85418746253873
3304880560,3304882367,103.35066089000578
6569349009,6569342676,57.94751445551276
84841336,84856540,97.27232393012041
84856540,3304882367,13.503494002607066
84841496,7756275491,6.3784931292012965
84841496,84848908,88.38662327354552
84848908,84848887,523.1843014963773
84903109,3801402429,371.6224547624041
84841723,84841724,97.42620220979363
84841723,84910867,93.19527154826017
84841723,84845327,106.87592442690845
84841724,84910870,94.25144488894227
84841724,84845328,107.20158213295059
84910867,84943570,64.63771372589527
84910867,84910870,99.50678674207322
84845327,84845326,44.48059495637077
84845327,84887494,100.87518737997368
84845327,84845328,95.50351533385357
84910870,84910872,29.68085702735144
84910870,84944814,63.318410175507516
84845328,84845330,38.72110504131609
84864863,84864861,124.26945293563398
84864863,84856466,25.47867149123114
84841934,84841937,82.1760430305597
84841934,84853452,171.58322915962725
84841934,84853450,302.65094765071274
84841937,84898810,171.67583074524384
84841937,84898808,302.78542154056385
84853452,84850638,150.35856651804738
84853452,84898521,82.17749359571535
84853452,84898810,83.18262976088059
84853450,84898808,82.24136132145503
84853450,7928518142,150.8400561905359
84898810,84850640,150.57304545597117
84841950,84870084,69.06757648810874
84841950,9342361784,153.62832247214385
84870084,84844358,71.47795179414044
84870084,9342361784,84.7325125594842
9342361784,84859823,17.394938850308154
84842114,84842131,72.85556265792535
84842114,84865652,77.89586720006923
84842114,2162938495,247.36377974389364
84842131,84842129,72.4905473575601
84842131,84942157,112.67587514105793
84842131,84888283,77.7616476085379
84865652,84888283,71.77953517487855
84865652,2162938492,104.4679102144857
2162938495,2162938494,73.72461894813706
2162938495,2162938496,74.69021846327603
84842121,84888286,78.68080869808577
84842121,84842125,72.83385234702726
84842121,84871885,170.44835332427073
84888286,84864130,73.2776519818232
84888286,84888288,69.27463483709755
84842125,84842129,73.49995034159937
84842125,84864132,90.77082436712014
84842125,84864130,78.9506704333028
84871885,84871884,61.31222032126354
84871885,84871893,73.97052595718262
84842129,84865001,81.59687239223788
84842129,84864999,78.83404047962506
84864130,84864999,73.38884673816725
84864999,84888283,72.47397209662536
84842332,7068154010,66.29330855633873
7068154010,7068154008,19.71124352752548
7068154010,7068154029,18.074645181604524
84859360,9238809484,100.8364259151676
84859360,10734433537,106.2050994110312
84859360,84860610,138.46349438824325
84842420,84857059,224.54999664923406
84842420,1419746085,580.4590217209526
84842420,4072028314,117.06298153220112
1419746085,84923133,84.9060148009321
1419746085,7054552076,12.500024165986114
1419746085,7025802394,447.5625374620579
4072028314,582392755,107.5316140816634
4072028314,4567894675,109.20551946306455
84843524,84945256,101.41106749956465
84945256,4639812525,68.85798821506022
84843598,84843599,190.82715579438002
84843598,84868905,78.66124307779072
84843598,84869759,76.52635281492383
84843599,84843601,80.58730006618185
84843599,84868907,77.32506363684111
84843599,84869761,76.06044440181954
84868905,84868914,18.237017532539298
84868905,84868907,200.08103660580463
84869759,84867402,57.867212208618746
84869759,84869761,197.2047988985289
84843601,84843602,75.84693716700602
84843601,84879635,154.73963626954944
84843601,84879638,69.5625381753882
84868907,84856842,76.34860111360332
84869761,84867376,80.81883059247069
84843602,84885881,81.44352183716595
84843602,84867348,148.20659581692453
84867348,84867350,74.11060642474588
84843621,84843623,207.0615095456873
84843621,84913321,102.36479505818676
84843621,84923969,99.9133595104257
84843623,84843628,201.35068695788937
84843623,84922080,100.77937304897264
84843623,84913323,99.03138671959593
84913321,84854278,99.32316722565335
84913321,84913322,103.02257610116489
84923969,84923971,109.76633928362484
84843628,84923978,101.134794489431
84843628,84913326,97.77745077908716
84922080,84851617,66.72473493856535
84922080,84922095,27.816805181288576
84913323,84854281,101.73301024866481
84913323,84913322,105.17336111897481
84913323,84913326,202.55239841821876
84923978,84851617,134.67882732676185
84923978,84923981,189.8211524221287
84923978,6280267594,234.94773559082853
84913326,84854285,102.85764271857288
84913326,84913327,188.64556204033448
84854206,84854208,92.95011291794138
84882793,84876866,200.7010153427507
84882793,6009495503,12.310524309179039
84882793,6009495498,158.87545221038806
84843671,2133424044,13.111784530537866
84843671,7929859846,200.27805526495362
84843671,84853466,61.80027336062999
2133424044,1382258685,56.09273747094289
84844162,12747618690,100.17363839041306
12747618690,3032979819,769.7378540605738
12747618690,11282532389,280.5155314081903
84844256,10126243588,71.51024063764183
10126243588,84923123,167.4596118558366
10126243588,10126243584,163.30932591886307
84844310,84909215,88.51260327406452
84844310,84886023,66.14044571614846
84844310,84844322,198.27440404247176
84844310,84916997,74.07087470957057
84909215,84886025,67.10874174071027
84909215,84909212,75.3197860237625
84886023,84870673,94.14868330495952
84886023,84886025,88.95737702492761
84844322,84909221,16.65076409370191
84844322,84916997,52.40085854416412
84916997,84909212,90.20901836356853
84909221,84909212,191.61544413421643
84909221,84911604,86.82168545964079
84844326,84844328,185.37705782569174
84844328,84913908,100.08471514104923
84913908,84899376,269.2057965047421
84913908,84913909,197.38317854325584
84844342,84913859,291.67706626446466
84844342,84913856,96.0453702239021
84913859,84871251,100.28689721667486
84913859,84913856,201.68845496002552
84913856,84871247,98.35500016268975
84844349,84866256,114.86452148645505
84844349,84866255,853.0197793720015
84866256,84866255,113.08952694536883
84866256,84879979,315.36715243065566
84866255,84879979,234.58344281413375
84876898,84879979,98.73972729709179
84876898,84879983,79.73462413977143
84844358,84844359,101.61807082448307
84844358,84881658,169.33476953744017
84844359,84844361,46.8459507381701
84844359,84859823,72.61968262524918
84844359,84859826,87.99733275320636
84881658,84883708,117.00257299219498
84859823,84870085,89.46188507105342
84844499,3529433189,14.989147089487098
84844499,1419597108,118.0999077968612
84844499,6989505722,280.1722555513577
3529433189,7155974259,283.9101514217248
3529433189,3529433194,189.04570930629762
84844502,3529433194,15.035572025290504
84844502,84844507,196.43714698295275
3529433194,84848887,47.957234285739275
3529433194,3529433185,196.94083894567072
84844507,3529433185,14.54485907406502
84844507,84858958,397.5010296243191
84844507,84844508,109.03539052951997
3529433185,3529433183,109.22450761961333
84858958,84858956,182.72096394905319
84858958,84884605,109.42289198625764
84858958,84887598,261.1370680166532
84844508,3529433183,15.000369202942093
84844508,3529433150,198.793073452922
84844508,84884605,392.91215587992673
3529433183,84863618,422.8936485650677
3529433183,3529433180,198.87071203002964
3529433150,3529433180,14.700704182454771
3529433150,4216395796,117.2777877668226
84884605,84865923,83.93020986271063
3529433179,3529433178,80.12292582809559
3529433179,4216395832,115.19427045772579
84844523,3529433178,15.12342299290042
84844523,4216395688,136.23443273197125
3529433178,4216395828,136.30133735052001
4216395688,4216395828,14.744784532846031
4216395688,84844529,134.4509697000937
84844529,3529433170,14.589114792650495
84844529,84871620,150.49690607453977
84844529,84844530,178.27676482677145
3529433170,3529433167,178.55415303215565
3529433170,4216395828,134.64116937802964
84871620,84871619,87.11483551872598
84871620,84891944,177.4918896363699
84844530,3529433167,15.104991194151442
84844530,84909249,765.7915655767478
84844530,84844534,109.57764633944329
3529433167,84932718,247.38813251966
3529433167,3529433165,109.46400700955394
84909249,84918270,90.87994912099235
84909249,84909258,358.88598868298595
84844534,3529433165,15.013601929593227
84844534,4216395679,110.06065824556532
3529433165,4216395820,110.0097786430736
4216395679,4216395820,15.290800905846744
4216395679,4216395678,111.8086836245991
84844542,4216395813,15.14479812947643
84844542,4216395672,111.93607769193345
84844542,4216395678,109.43005539983031
4216395813,4216395807,112.43907696549016
4216395813,4216395816,109.66129808777887
4216395672,4216395807,15.187424742874986
4216395672,4216395666,107.64113309122102
10959165059,10959165054,48.52004775241404
10959165059,3927561145,354.7653374193535
10959165053,10959165054,54.11416087155655
5112233851,5112233847,38.07639442037432
84844932,84871247,162.81648171330977
84844932,3586711395,152.3903206898322
84871247,84871251,199.72360268562073
84845017,84845018,230.47239710076502
84845017,84915486,94.52769363328215
84845018,84915489,93.75424739183312
84915486,84915489,231.22441448039396
84910060,84915178,101.73690875307992
84910060,84942303,82.16982629550316
3980856487,84944173,87.01533650859639
3980856487,9236320786,6.460434364880828
3980856487,1382170701,30.584717066206373
1382170662,1382170664,7.0831334243710895
1382170662,84901980,71.70471837883561
1382170662,1382170715,65.21633768255646
84864891,84941147,166.6342424205399
84845326,84941147,64.7046741712383
84887494,84887496,97.35436568295813
84887494,84897791,198.1352259222331
84845330,84910872,201.97936498307897
84845330,84845331,71.17212842852383
84910872,84910873,73.1428623281526
84845331,84897791,100.89056909521759
84845331,84910873,202.17587486926462
84845331,2133282936,53.96992992339343
84897791,7068101118,69.44782155411349
84897791,84901733,199.5022870707363
84910873,84922068,68.97496092653324
84910873,84910877,95.78037711208798
2133282936,84845333,40.98558995619109
84845333,84910877,203.41018755206233
84910877,84923447,68.33217761788178
84910877,84910879,107.30780995531623
84901733,9236595474,64.77955858361929
84901733,1383124681,207.05668169453895
84910879,84925802,69.94272297000508
84910879,9872231266,199.7810560934795
84845337,7038320539,10.363422350921491
84845337,1392855493,12.907595716742415
7038320539,7038320538,231.9800954322958
7038320539,1392855493,12.211460165347868
7038320539,2089578805,132.91426266766553
84845341,7038320538,11.329333984295483
84845341,7282408440,36.21204774963573
84845341,84845343,89.16491428457559
7038320538,7038320537,140.53493115965478
7282408440,84850972,19.10361111438642
84845343,84845344,52.076566520817686
84845343,84850973,56.04230457232405
84845344,7038320537,10.174368516724044
84845344,84845347,147.11629299074684
84850973,84850972,85.19288061238302
84850973,84853280,102.44438794562271
7038320537,7038320550,146.07487247211407
84845347,7038320550,9.334391217421185
7046867567,7046867566,9.163091471997408
7046867567,7046867570,7.440859007782847
7046867567,3812881643,8.506960398842036
7046867566,4072033548,35.05676045687
4072033548,84898009,377.4536754220253
84845362,84845364,87.78308282283929
84845362,84898009,208.37130684434058
84845362,4072033557,217.16419142047886
84845364,84867240,33.58284474049633
84845364,84845366,104.01804785625768
84898009,84920607,115.46724456943699
84867240,84867249,184.95107498919253
84867240,84920607,175.56529769582892
84845382,84864705,447.43581481796423
84845382,84845385,78.62607403126748
84864705,4807758916,259.5097681705972
84864705,84909756,226.22061680835262
84845385,84910064,95.6278220645909
84845385,84909756,522.6405179748966
84845385,84845392,101.24922889086773
84910064,84892148,207.56392416817727
84910064,84943641,101.98246130389447
84909756,84866297,84.29501041838436
84845392,84866293,352.55333736832324
84866293,84866297,109.80905001299993
84892148,84851261,222.65747117420185
84892148,84892150,109.22959822109569
84851261,84851263,108.98849968799001
7054549953,84845400,24.312157597662097
7054549953,4137389427,28.810536052620854
7054549953,10185795064,39.49500707520602
84845400,84845404,108.81384992049001
84845400,4137389427,26.080052852787357
84845404,3879140010,13.994682601393746
84845404,84920380,155.40362080469492
84845404,3808314095,11.186329769850396
3879140010,84920380,157.32489290498881
3879140010,3879140009,10.955379729679741
3879140010,7070946982,104.9936145984488
84920380,84880697,183.4330577599886
84920380,84925163,80.33199338083047
84845417,3205665652,9.998306135338023
84845417,84845418,18.209721024432483
84845417,84922165,115.60361674729741
84845417,4137389413,136.6778377154609
3205665652,3205665653,86.39214600387903
3205665652,7043960468,99.91721560537229
84845418,84876873,363.6973583120369
84845418,7043960469,81.11765543503122
84922165,84879538,87.06924357376134
84922165,84880701,268.3174036173726
84876873,84880704,82.56118575518269
84876873,84880701,77.20816877203585
84876873,84876876,300.4496982220528
7043960469,7043960468,11.214798591113887
7043960469,3808314094,11.657615013072718
7043960469,7043960472,43.24381228916932
84845419,7043960468,11.370801886980196
84845419,3808314094,11.308874440403425
84845421,84880705,364.2422945720031
84845421,3808314094,81.106703352825
84880705,6339685439,79.3627883423836
84880705,84896080,301.46454833767416
3801402411,3801402410,12.814480955648634
3801402411,7070981587,87.65544065334548
84845445,84845452,361.79633296805815
84845445,4072033578,23.17880286015017
84845445,3205671669,39.229358993142554
84845452,84845453,92.76922584088838
84845452,84910057,93.62626049603722
4072033578,3801402410,31.409955224223417
4072033578,7070981592,108.38107974287846
84845453,84893387,280.03281536027606
84845453,84882560,289.66689609648347
84910057,84903787,399.7765366406123
84910057,84944109,94.40957182658038
84893387,84882562,103.08006218741208
84893387,84929411,127.55839007848472
84882560,84882562,93.35063873055732
84845470,84920345,127.95398892706272
84845470,84920461,263.72136458902605
84920345,84920346,124.88323588917324
84920345,84936896,60.36837983053687
84920461,84920346,132.42722590128935
84866279,84866279,725.7638650777732
84845495,84872365,610.2920470777035
84872365,84872368,101.50969748987501
84872365,84877785,322.5580439782393
84891595,84863938,98.71603364160185
84891595,84895354,110.99352707543602
84845518,1801828626,199.93569051328166
1801828626,84876195,420.86524682246085
1801828626,1801828648,10.88840968116884
2091313560,2091313555,40.58950486380581
2091313560,2091313557,38.92356504788837
2091313560,2091313568,227.45242110548642
84868307,84868296,301.49052052588956
84868307,84895406,381.25635504659783
84846720,84846721,51.501404307206776
84846720,84879569,68.60425975854875
84846720,84907406,116.80284623656854
84879569,84927314,95.7997050262636
84879569,84935523,206.97637163773317
84907406,84938131,159.57622263606447
84907406,84910014,84.37804723421935
84929593,84929591,74.81937765160113
84929593,1329913154,226.2855679785498
84848374,6572786740,431.58037719423646
84848374,84873022,55.320767265670234
1383093563,1383084608,16.96970212109401
84848363,84848370,249.53395904954388
84848363,84865345,252.27390985101223
84848370,84891123,283.9660321823644
84891123,3616302004,13.074875590684574
84891123,84896640,366.6244088246293
6572786740,84901423,79.77340628667278
6572786740,1383093540,251.88695929485775
84873022,4937813133,91.64773484227705
84848778,84848781,283.0863221850208
84848778,84850671,80.46098630901821
84848778,84919308,81.81952219012912
84848781,84890197,82.062247233423
84848781,84850666,79.49364970300343
84850671,84850666,288.0038422283704
84850671,84919315,78.85119726891044
84919308,84890197,275.89333542032915
84919308,84898521,103.95169736685847
84890197,84870104,83.12979572424636
84850666,84890202,79.80499483250905
84848970,84848974,166.5219802313094
84848970,84864054,182.47179645624394
84848970,84856303,130.65652182438123
84856303,84856309,106.85181565301589
84856303,84904274,187.16143054086228
84849491,84849492,78.86478528320255
84849492,84849493,81.37861739940688
84849492,84899091,78.17396710361804
84849492,84899086,78.22979976421935
84899091,84929446,109.81317763621263
84899091,84899094,80.97676128231159
84899091,84929452,141.56639645552838
84899086,84927505,78.92234782147186
84899086,84927502,84.14302715413469
84849507,84862261,136.0390926880318
84849507,2166337795,205.44656414932632
84849507,84903510,189.1982843704775
84849507,2166337794,70.6571798882554
84862261,84862268,133.63739195243025
84862261,2166337793,72.61761857083013
84862261,84903512,134.03890715018778
2166337795,84904849,13.365458342885473
2166337795,2166337794,134.30225696716553
2166337795,5191454514,128.70830941109864
84903510,84863086,131.82340207714634
84903510,84903512,74.41047304384075
2166337794,2166337793,135.48009000937483
2166337794,6489673628,13.631754052571557
84850074,84932725,558.7280404971185
84932725,84932720,294.87868439140976
84932725,3059643042,60.89973590024155
84850362,84876036,75.18508834753113
84850362,84850373,124.39707185817466
84850362,84908223,76.93179407646576
84876036,84908223,443.3196545175092
84876036,6060402329,446.9496938939722
84850373,84879661,77.24453241571302
84850373,6060402326,635.4355528730074
84908223,84859333,260.0280229252172
84908223,84879661,157.76277995125213
84879661,84937180,534.0121562970576
6060402326,84876002,14.880254745190355
6060402326,6060402325,103.4264938337703
6060402326,6060402329,45.59920655592282
84850636,84850638,81.18352489847271
84850636,84898518,88.18029661354163
84850636,84898521,150.25132632666893
84850638,84850640,84.08340598655349
84898518,84873348,86.1136947340402
84898518,84932237,246.26151374235997
84898521,84898525,38.37505777369668
84890202,84919315,289.0453689037812
